"","Date","SPY_Values","Values","Invest"
"1999-09-02",1999-09-02,6368.57289629467,25152.7673235909,0
"1999-09-03",1999-09-03,6554.622301659,26095.2357770189,0
"1999-09-07",1999-09-07,6530.51688678207,25843.1164471249,0
"1999-09-08",1999-09-08,6498.88267718259,25357.5473203059,0
"1999-09-09",1999-09-09,6495.87014388915,25649.9773847618,0
"1999-09-10",1999-09-10,6550.10453857547,25814.0722502714,0
"1999-09-13",1999-09-13,6505.66178881158,25738.0773943166,0
"1999-09-14",1999-09-14,6462.72641405838,26062.0874512638,0
"1999-09-15",1999-09-15,6360.28533704468,25586.4813709051,0
"1999-09-16",1999-09-16,6385.14315229461,25566.546697873,0
"1999-09-17",1999-09-17,6465.82354055094,26546.8368913831,0
"1999-09-20",1999-09-20,6456.75633662631,26376.127737367,0
"1999-09-21",1999-09-21,6320.79625919094,25765.0951327703,0
"1999-09-22",1999-09-22,6313.99583837062,26206.2083171664,0
"1999-09-23",1999-09-23,6181.80991905027,25407.8277823322,0
"1999-09-24",1999-09-24,6175.76733316181,25397.0007856857,0
"1999-09-27",1999-09-27,6216.55598565713,25130.3322448499,0
"1999-09-28",1999-09-28,6204.47188649049,25208.4232954168,0
"1999-09-29",1999-09-29,6130.44511445784,24610.7199489033,0
"1999-09-30",1999-09-30,6224.10816328425,25243.7306209257,0
"1999-10-01",1999-10-01,6210.51282770983,25394.5028659764,0
"1999-10-04",1999-10-04,6320.79625919094,26128.008100469,0
"1999-10-05",1999-10-05,6314.75310124364,26589.0539037746,0
"1999-10-06",1999-10-06,6411.4363346503,26651.8818314077,0
"1999-10-07",1999-10-07,6375.18124836362,26291.6543963438,0
"1999-10-08",1999-10-08,6471.86390971145,26822.0527437822,0
"1999-10-11",1999-10-11,6461.28775761434,27088.7001582462,0
"1999-10-12",1999-10-12,6361.5826949583,26704.5078873441,0
"1999-10-13",1999-10-13,6196.91756364277,26066.1134022725,0
"1999-10-14",1999-10-14,6195.40418201438,25866.2992920918,0
"1999-10-15",1999-10-15,6036.78263769027,24947.1262078071,0
"1999-10-18",1999-10-18,6080.59147476584,24975.7944974069,0
"1999-10-19",1999-10-19,6139.51010165452,24995.7300507772,0
"1999-10-20",1999-10-20,6199.9361035539,25879.2137998953,0
"1999-10-21",1999-10-21,6236.19390712001,25518.6960332972,0
"1999-10-22",1999-10-22,6289.06880400256,24755.2186645467,0
"1999-10-25",1999-10-25,6257.34406609362,24705.7942545386,0
"1999-10-26",1999-10-26,6178.78916241119,24833.751155283,0
"1999-10-27",1999-10-27,6290.57996890299,25438.9586616762,0
"1999-10-28",1999-10-28,6505.10038457965,26321.1499422778,0
"1999-10-29",1999-10-29,6622.93434901875,27384.0805185532,0
"1999-11-01",1999-11-01,6553.44500459183,26939.6354771094,0
"1999-11-02",1999-11-02,6506.60997631831,27241.1882889641,0
"1999-11-03",1999-11-03,6550.41988600418,26656.3166021001,0
"1999-11-04",1999-11-04,6600.27788764474,26191.1003950698,0
"1999-11-05",1999-11-05,6665.23852836306,27484.1207458104,0
"1999-11-08",1999-11-08,6671.27896903092,28122.9553154564,0
"1999-11-09",1999-11-09,6608.5834667478,27724.6197020425,0
"1999-11-10",1999-11-10,6657.67877095647,29361.2140459028,0
"1999-11-11",1999-11-11,6695.44931258479,30918.0021271805,0
"1999-11-12",1999-11-12,6755.87531448416,30787.1694404019,0
"1999-11-15",1999-11-15,6771.74015044233,30505.5570422815,0
"1999-11-16",1999-11-16,6828.39085010903,31022.701094541,0
"1999-11-17",1999-11-17,6846.51810722296,31047.6427247747,0
"1999-11-18",1999-11-18,6894.8621551763,32039.9870406347,0
"1999-11-19",1999-11-19,6888.81956928784,32065.3147112646,0
"1999-11-22",1999-11-22,6887.30947699771,31733.8908005909,0
"1999-11-23",1999-11-23,6826.8786125983,32199.0741636558,0
"1999-11-24",1999-11-24,6863.13469998793,33505.4195258034,0
"1999-11-26",1999-11-26,6837.45583730571,33812.7854894121,0
"1999-11-29",1999-11-29,6813.28434963419,33878.7948391091,0
"1999-11-30",1999-11-30,6733.21670788955,32732.7564061178,0
"1999-12-01",1999-12-01,6787.60169706224,33634.9160757632,0
"1999-12-02",1999-12-02,6828.39085010903,34289.1323698385,0
"1999-12-03",1999-12-03,6953.78349934441,35096.181868663,0
"1999-12-06",1999-12-06,6902.41705008285,35899.1220598998,0
"1999-12-07",1999-12-07,6846.51810722296,36781.4103101158,0
"1999-12-08",1999-12-08,6802.71148687534,36117.2660143913,0
"1999-12-09",1999-12-09,6835.94631707441,35693.9900312874,0
"1999-12-10",1999-12-10,6858.60442311755,36054.9583699712,0
"1999-12-13",1999-12-13,6870.68852228418,36600.733344327,0
"1999-12-14",1999-12-14,6804.22157916547,35452.6636369105,0
"1999-12-15",1999-12-15,6840.47609339332,34801.7600372084,0
"1999-12-16",1999-12-16,6870.68852228418,35356.7280138116,0
"1999-12-17",1999-12-17,6914.81542406789,35952.8007922276,0
"1999-12-20",1999-12-20,6864.83850569855,36945.9900506148,0
"1999-12-21",1999-12-21,6969.334632543,37117.1353793549,0
"1999-12-22",1999-12-22,6987.50500859106,36668.5182334737,0
"1999-12-23",1999-12-23,7098.81785993241,37360.1127733392,0
"1999-12-27",1999-12-27,7088.97494423756,37614.3107491246,0
"1999-12-28",1999-12-28,7084.42772012441,37707.3346259524,0
"1999-12-29",1999-12-29,7114.71651886876,37980.2533911472,0
"1999-12-30",1999-12-30,7106.38855796407,38023.0280959244,0
"1999-12-31",1999-12-31,7117.74871668439,38312.5512476777,0
"2000-01-03",2000-01-03,7048.0837501974,38485.7671257461,0
"2000-01-04",2000-01-04,6772.46030099891,36332.9411300117,0
"2000-01-05",2000-01-05,6784.57328913634,36311.7404882501,0
"2000-01-06",2000-01-06,6675.53923413468,35875.9819724357,0
"2000-01-07",2000-01-07,7063.22786354015,38018.438996982,0
"2000-01-10",2000-01-10,7087.45884532975,39351.3535879124,0
"2000-01-11",2000-01-11,7002.65019454412,38137.2521743447,0
"2000-01-12",2000-01-12,6932.98959000568,37291.1280352708,0
"2000-01-13",2000-01-13,7026.88224894401,38215.7185886527,0
"2000-01-14",2000-01-14,7122.29157884898,38814.6536960432,0
"2000-01-18",2000-01-18,7066.25684352488,40433.3355435075,0
"2000-01-19",2000-01-19,7123.80167113911,40597.3917560936,0
"2000-01-20",2000-01-20,7014.7653994095,40417.5765396454,0
"2000-01-21",2000-01-21,6999.61749617701,41156.1474097326,0
"2000-01-24",2000-01-24,6801.23464550457,39063.9258454844,0
"2000-01-25",2000-01-25,6878.46873686145,40306.2647943885,0
"2000-01-26",2000-01-26,6823.94945687899,38843.7045739009,0
"2000-01-27",2000-01-27,6796.69178333998,38508.5290488129,0
"2000-01-28",2000-01-28,6584.6727663943,37337.2223489079,0
"2000-01-31",2000-01-31,6763.3729320006,39406.5757159988,0
"2000-02-01",2000-02-01,6830.00848945875,42315.399011898,0
"2000-02-02",2000-02-02,6836.06687847233,41304.7260338035,0
"2000-02-03",2000-02-03,6939.0436170707,42561.2466764046,0
"2000-02-04",2000-02-04,6910.2725619033,43469.6974417228,0
"2000-02-07",2000-02-07,6899.67181127661,44552.6370107445,0
"2000-02-08",2000-02-08,6993.56339760464,44940.5601711048,0
"2000-02-09",2000-02-09,6846.66491181959,45857.7145567269,0
"2000-02-10",2000-02-10,6860.29564353396,48003.5885353266,0
"2000-02-11",2000-02-11,6720.97329033944,46395.2406695768,0
"2000-02-14",2000-02-14,6760.34616874383,46158.9174258944,0
"2000-02-15",2000-02-15,6836.82192461739,45231.8275372445,0
"2000-02-16",2000-02-16,6736.11468640277,44800.3992043266,0
"2000-02-17",2000-02-17,6701.28352604531,45441.3108660832,0
"2000-02-18",2000-02-18,6557.41452079646,44076.7730028566,0
"2000-02-22",2000-02-22,6540.75480909736,43391.4185098693,0
"2000-02-23",2000-02-23,6617.98832839542,48039.0798901928,0
"2000-02-24",2000-02-24,6484.72107487622,47589.6266743834,0
"2000-02-25",2000-02-25,6461.2485000773,46522.8625251287,0
"2000-02-28",2000-02-28,6596.78797125968,45985.7448617596,0
"2000-02-29",2000-02-29,6660.39068733601,46566.4315306392,0
"2000-03-01",2000-03-01,6708.85422407697,46078.0229231407,0
"2000-03-02",2000-03-02,6713.39601363126,46742.1320439152,0
"2000-03-03",2000-03-03,6839.0957869497,48239.573100828,0
"2000-03-06",2000-03-06,6772.46030099891,47849.5240181616,0
"2000-03-07",2000-03-07,6641.46311992229,46075.5583743253,0
"2000-03-08",2000-03-08,6633.13465846613,46199.7440402674,0
"2000-03-09",2000-03-09,6826.98115414315,48253.8139130872,0
"2000-03-10",2000-03-10,6790.63282226757,47289.7349445658,0
"2000-03-13",2000-03-13,6716.42549416746,47111.5622860443,0
"2000-03-14",2000-03-14,6621.01888154192,45758.6822673267,0
"2000-03-15",2000-03-15,6775.48920947629,45473.5697606342,0
"2000-03-16",2000-03-16,7092.00113543551,47078.1233327252,0
"2000-03-17",2000-03-17,7138.87220341517,47903.4177350393,0
"2000-03-20",2000-03-20,7102.4338437816,47457.357248183,0
"2000-03-21",2000-03-21,7248.18835492617,49547.631637244,0
"2000-03-22",2000-03-22,7292.21700560625,50718.8822473492,0
"2000-03-23",2000-03-23,7416.71280961468,54312.7254580078,0
"2000-03-24",2000-03-24,7460.74367702271,55315.4207432477,0
"2000-03-27",2000-03-27,7381.79655550662,55698.4191725809,0
"2000-03-28",2000-03-28,7339.28500483731,54085.9880929883,0
"2000-03-29",2000-03-29,7346.87972933973,52887.2241569474,0
"2000-03-30",2000-03-30,7223.89630585674,51337.8721566703,0
"2000-03-31",2000-03-31,7305.88055919585,53887.3880399488,0
"2000-04-03",2000-04-03,7348.39311096811,51147.569148685,0
"2000-04-04",2000-04-04,7293.7347491832,51430.8203416047,0
"2000-04-05",2000-04-05,7248.18835492617,50746.2798379945,0
"2000-04-06",2000-04-06,7311.19484268945,50378.3146917609,0
"2000-04-07",2000-04-07,7357.50178915775,52430.2458237788,0
"2000-04-10",2000-04-10,7328.65972718838,51099.3313206415,0
"2000-04-11",2000-04-11,7307.40102005223,49837.3477024558,0
"2000-04-12",2000-04-12,7106.99415374043,46461.2098640324,0
"2000-04-13",2000-04-13,7008.29999054009,43993.8801833212,0
"2000-04-14",2000-04-14,6607.48196747528,41018.1887579329,0
"2000-04-17",2000-04-17,6838.25786378199,46767.0658193604,0
"2000-04-18",2000-04-18,7018.9291295861,48677.7657687387,0
"2000-04-19",2000-04-19,6953.64491809343,46865.0195625218,0
"2000-04-20",2000-04-20,6987.04836263193,46512.723252428,0
"2000-04-24",2000-04-24,6911.13343893147,45584.7302854117,0
"2000-04-25",2000-04-25,7198.0842964824,47291.911856785,0
"2000-04-26",2000-04-26,7116.8594512369,47541.1924561989,0
"2000-04-27",2000-04-27,7093.32573765079,49066.427528321,0
"2000-04-28",2000-04-28,7049.29544230158,49058.7946330534,0
"2000-05-01",2000-05-01,7144.94482239208,50841.7051050862,0
"2000-05-02",2000-05-02,7002.2268710117,48302.1731058199,0
"2000-05-03",2000-05-03,6838.25786378199,46819.329856771,0
"2000-05-04",2000-05-04,6889.87959429536,44951.0403062481,0
"2000-05-05",2000-05-05,6973.38430849085,47514.7581163389,0
"2000-05-08",2000-05-08,6921.00038109708,44244.9206642795,0
"2000-05-09",2000-05-09,6865.58754522592,44430.9703253346,0
"2000-05-10",2000-05-10,6710.72550000937,41749.3105476718,0
"2000-05-11",2000-05-11,6864.06765642837,42935.6019162114,0
"2000-05-12",2000-05-12,6938.4620477651,42527.7618216424,0
"2000-05-15",2000-05-15,7058.40462104269,42686.4006684748,0
"2000-05-16",2000-05-16,7126.72532079221,43290.2972690004,0
"2000-05-17",2000-05-17,7052.33250261725,41309.0336011373,0
"2000-05-18",2000-05-18,6965.79451799582,39564.4703013743,0
"2000-05-19",2000-05-19,6856.47779442599,38168.0190928846,0
"2000-05-22",2000-05-22,6804.85384718466,39100.9909540749,0
"2000-05-23",2000-05-23,6704.64966320155,35897.0378194882,0
"2000-05-24",2000-05-24,6813.96524265373,37826.8916410636,0
"2000-05-25",2000-05-25,6697.05930064768,37237.10134408,0
"2000-05-26",2000-05-26,6704.64966320155,37603.4505013885,0
"2000-05-30",2000-05-30,6923.28032155443,40860.7990460977,0
"2000-05-31",2000-05-31,6938.4620477651,38965.8556662534,0
"2000-06-01",2000-06-01,7059.92400928877,41511.277079475,0
"2000-06-02",2000-06-02,7182.9019982129,43858.1274946584,0
"2000-06-05",2000-06-05,7147.98352737688,43048.9911149486,0
"2000-06-06",2000-06-06,7116.10061520211,41679.1139088462,0
"2000-06-07",2000-06-07,7165.44354937578,42761.5598243721,0
"2000-06-08",2000-06-08,7137.35388777939,43196.0652979224,0
"2000-06-09",2000-06-09,7122.17209006137,43652.1471220934,0
"2000-06-12",2000-06-12,7038.66959259383,42153.4813138414,0
"2000-06-13",2000-06-13,7170.75347092081,44022.669946121,0
"2000-06-14",2000-06-14,7182.9019982129,44186.3111749451,0
"2000-06-15",2000-06-15,7198.0842964824,45072.713101272,0
"2000-06-16",2000-06-16,7138.93984937153,45819.5844860947,0
"2000-06-19",2000-06-19,7230.24930516652,46469.2436014752,0
"2000-06-20",2000-06-20,7204.3795178506,45297.0576644313,0
"2000-06-21",2000-06-21,7201.33637940989,45572.0133662865,0
"2000-06-22",2000-06-22,7091.76437458824,43736.0518596347,0
"2000-06-23",2000-06-23,7030.89102268569,42525.6492768467,0
"2000-06-26",2000-06-26,7121.44164244589,42629.4866932613,0
"2000-06-27",2000-06-27,7068.93550898507,42397.6823721399,0
"2000-06-28",2000-06-28,7088.72123614753,43144.5606797412,0
"2000-06-29",2000-06-29,7021.75781747382,41634.235999919,0
"2000-06-30",2000-06-30,7075.02171435914,43217.6495900908,0
"2000-07-03",2000-07-03,7172.42238104295,44007.6564642595,0
"2000-07-05",2000-07-05,7043.06622222062,42189.9870727132,0
"2000-07-06",2000-07-06,7097.85115202114,43946.2210649834,0
"2000-07-07",2000-07-07,7211.988400809,44516.074548053,0
"2000-07-10",2000-07-10,7199.81370182555,43376.2247431512,0
"2000-07-11",2000-07-11,7215.03318391884,42592.0199112454,0
"2000-07-12",2000-07-12,7262.20973131243,43791.6143149433,0
"2000-07-13",2000-07-13,7294.16686812009,44643.9679617123,0
"2000-07-14",2000-07-14,7365.69710392179,46464.9978509751,0
"2000-07-17",2000-07-17,7353.52133232803,47270.8441945038,0
"2000-07-18",2000-07-18,7293.40960524706,45614.3508093146,0
"2000-07-19",2000-07-19,7234.81619380187,45241.3698757014,0
"2000-07-20",2000-07-20,7335.25556547048,46920.3378212215,0
"2000-07-21",2000-07-21,7192.20646353627,45988.2380409092,0
"2000-07-24",2000-07-24,7151.11504890645,44639.9264561417,0
"2000-07-25",2000-07-25,7173.94391450962,45928.4366628277,0
"2000-07-26",2000-07-26,7103.93792945403,46161.881686148,0
"2000-07-27",2000-07-27,7079.59081972244,45876.9248284218,0
"2000-07-28",2000-07-28,6919.79798494884,42669.3547188181,0
"2000-07-31",2000-07-31,6963.92982073994,44342.4957620785,0
"2000-08-01",2000-08-01,7006.54169622614,42930.2139577867,0
"2000-08-02",2000-08-02,7041.54411669511,41637.5228681569,0
"2000-08-03",2000-08-03,7090.2416970039,43891.3502868507,0
"2000-08-04",2000-08-04,7128.29054525184,44732.8887800794,0
"2000-08-07",2000-08-07,7213.51322361394,45288.6291835516,0
"2000-08-08",2000-08-08,7240.9046159039,44913.0986604151,0
"2000-08-09",2000-08-09,7180.03233661165,46211.6101180236,0
"2000-08-10",2000-08-10,7145.03041669416,43246.6825824019,0
"2000-08-11",2000-08-11,7178.50965902732,43892.173244837,0
"2000-08-14",2000-08-14,7269.81968688114,44095.6831728693,0
"2000-08-15",2000-08-15,7263.73076422764,43169.4165356518,0
"2000-08-16",2000-08-16,7237.85768757345,42911.9219894043,0
"2000-08-17",2000-08-17,7313.95152267224,43139.5452808589,0
"2000-08-18",2000-08-18,7289.60219621269,43225.1067670019,0
"2000-08-21",2000-08-21,7329.16928858905,44401.4718862768,0
"2000-08-22",2000-08-22,7316.99680633356,43991.9155526308,0
"2000-08-23",2000-08-23,7345.91359348728,45402.5564046574,0
"2000-08-24",2000-08-24,7368.73695302424,44986.3350447009,0
"2000-08-25",2000-08-25,7365.69710392179,44421.4059724167,0
"2000-08-28",2000-08-28,7390.80476586466,44786.10471701,0
"2000-08-29",2000-08-29,7392.33180539755,45277.8757296245,0
"2000-08-30",2000-08-30,7321.56262235861,45370.8985793909,0
"2000-08-31",2000-08-31,7418.9577829762,46533.1478396226,0
"2000-09-01",2000-09-01,7426.56995527286,46587.1305504383,0
"2000-09-05",2000-09-05,7367.2132028296,45079.2869844707,0
"2000-09-06",2000-09-06,7283.51591933127,44025.8783513118,0
"2000-09-07",2000-09-07,7345.91359348728,45268.6955375808,0
"2000-09-08",2000-09-08,7295.68947419707,43911.2170711063,0
"2000-09-11",2000-09-11,7285.03909746708,42225.5963308793,0
"2000-09-12",2000-09-12,7231.77141069203,40782.5837020891,0
"2000-09-13",2000-09-13,7250.79558454026,42383.4322027741,0
"2000-09-14",2000-09-14,7287.31903792444,42218.1377467015,0
"2000-09-15",2000-09-15,7127.88795885193,42955.8855120793,0
"2000-09-18",2000-09-18,7062.28353743051,41144.0436096849,0
"2000-09-19",2000-09-19,7126.36199192933,42288.0199608651,0
"2000-09-20",2000-09-20,7073.72657317348,43077.2219609888,0
"2000-09-21",2000-09-21,6966.1704321529,41947.3664842308,0
"2000-09-22",2000-09-22,7092.79872845587,41393.2571406968,0
"2000-09-25",2000-09-25,7042.45032938536,39434.3258458844,0
"2000-09-26",2000-09-26,6952.43601477603,38071.9150787483,0
"2000-09-27",2000-09-27,6989.05106907997,39479.2022008219,0
"2000-09-28",2000-09-28,7079.07031769669,40946.2763119073,0
"2000-09-29",2000-09-29,7011.93942880121,38230.5584057392,0
"2000-10-02",2000-10-02,7022.61876600934,38174.122755732,0
"2000-10-03",2000-10-03,6957.01706186736,38737.3421361386,0
"2000-10-04",2000-10-04,7014.99021852874,40251.8053511096,0
"2000-10-05",2000-10-05,7039.39846704753,39535.706274826,0
"2000-10-06",2000-10-06,6886.83488269287,38663.4217098603,0
"2000-10-09",2000-10-09,6834.96208986154,37174.6849819905,0
"2000-10-10",2000-10-10,6722.06277637658,35447.5763856869,0
"2000-10-11",2000-10-11,6665.61387046131,35234.1369371033,0
"2000-10-12",2000-10-12,6499.31479611948,34441.5730237044,0
"2000-10-13",2000-10-13,6715.96234103917,38439.1536155891,0
"2000-10-16",2000-10-16,6746.4748147851,37449.7251893329,0
"2000-10-17",2000-10-17,6578.65084613098,37488.7678142834,0
"2000-10-18",2000-10-18,6554.24152500189,36150.3858967902,0
"2000-10-19",2000-10-19,6801.39668116748,40104.7436193446,0
"2000-10-20",2000-10-20,6830.3859767776,39452.6224411483,0
"2000-10-23",2000-10-23,6860.89630530293,38474.8456785298,0
"2000-10-24",2000-10-24,6815.13002593405,37889.9794472138,0
"2000-10-25",2000-10-25,6654.9329600914,35135.2105260862,0
"2000-10-26",2000-10-26,6673.24134533161,36970.3564294074,0
"2000-10-27",2000-10-27,6799.87021369341,35247.3522988311,0
"2000-10-30",2000-10-30,6860.89630530293,33700.4561722064,0
"2000-10-31",2000-10-31,6979.1350728699,37550.9499093445,0
"2000-11-01",2000-11-01,6955.49109494477,36364.6592227484,0
"2000-11-02",2000-11-02,6966.93091285683,38675.8133799866,0
"2000-11-03",2000-11-03,6970.74597317801,39207.5175708682,0
"2000-11-06",2000-11-06,7019.56633161268,38112.6067442349,0
"2000-11-07",2000-11-07,7018.04208086657,39254.0289223899,0
"2000-11-08",2000-11-08,6862.42334483582,36344.726750562,0
"2000-11-09",2000-11-09,6836.48912939444,36888.080939456,0
"2000-11-10",2000-11-10,6670.19005505261,34783.7995555354,0
"2000-11-13",2000-11-13,6618.31726222128,35131.8602575225,0
"2000-11-14",2000-11-14,6792.24388294077,37108.9916006106,0
"2000-11-15",2000-11-15,6813.60134173203,37369.0289086541,0
"2000-11-16",2000-11-16,6706.80782663598,35654.3743557414,0
"2000-11-17",2000-11-17,6670.95218042566,36788.3396587236,0
"2000-11-20",2000-11-20,6575.5990553005,35731.642301599,0
"2000-11-21",2000-11-21,6609.16389193574,37374.0212949754,0
"2000-11-22",2000-11-22,6451.258207727,35255.636775456,0
"2000-11-24",2000-11-24,6583.22753127375,36682.8454069481,0
"2000-11-27",2000-11-27,6641.20290466309,35917.6890281932,0
"2000-11-28",2000-11-28,6526.77926892466,35608.6869892673,0
"2000-11-29",2000-11-29,6514.57181957333,36164.4387440049,0
"2000-11-30",2000-11-30,6458.12405777572,33377.3364185094,0
"2000-12-01",2000-12-01,6455.07112282758,33767.7999580094,0
"2000-12-04",2000-12-04,6509.99627854822,32248.307516142,0
"2000-12-05",2000-12-05,6723.58924385065,36318.1478712267,0
"2000-12-06",2000-12-06,6616.03195871242,35709.2431397152,0
"2000-12-07",2000-12-07,6525.2538740609,34725.6343994942,0
"2000-12-08",2000-12-08,6540.50767968385,36255.0655722963,0
"2000-12-11",2000-12-11,6767.83284563519,37744.6157626149,0
"2000-12-12",2000-12-12,6738.8451946942,37497.8695949517,0
"2000-12-13",2000-12-13,6646.54393190687,35420.9994137512,0
"2000-12-14",2000-12-14,6561.86950042367,35536.4159181816,0
"2000-12-15",2000-12-15,6413.66057087932,33802.0010549984,0
"2000-12-18",2000-12-18,6499.35734299478,30698.0444876586,0
"2000-12-19",2000-12-19,6366.98264426133,29690.3975923598,0
"2000-12-20",2000-12-20,6182.57533376159,26463.7387285996,0
"2000-12-21",2000-12-21,6225.42568627154,28073.7155484933,0
"2000-12-22",2000-12-22,6412.12859733904,29899.6792656119,0
"2000-12-26",2000-12-26,6480.99439764389,29291.5963183024,0
"2000-12-27",2000-12-27,6528.43337702464,29411.1971670658,0
"2000-12-28",2000-12-28,6548.32715179816,28822.1555600259,0
"2000-12-29",2000-12-29,6424.37094227885,28141.7292760391,0
"2001-01-02",2001-01-02,6308.06458943148,25190.0193380785,0
"2001-01-03",2001-01-03,6611.07120757427,30347.3265147911,0
"2001-01-04",2001-01-04,6539.91188041491,30798.3995177405,0
"2001-01-05",2001-01-05,6326.42910794414,27272.7340736029,0
"2001-01-08",2001-01-08,6375.39891674752,27290.3650518498,0
"2001-01-09",2001-01-09,6358.56415504718,27638.2414987483,0
"2001-01-10",2001-01-10,6470.28123745757,26972.0117294053,0
"2001-01-11",2001-01-11,6476.40026470688,28834.5492842748,0
"2001-01-12",2001-01-12,6464.15684715676,28356.8162979284,0
"2001-01-16",2001-01-16,6505.47737134703,28683.2952887982,0
"2001-01-17",2001-01-17,6535.32325354411,28769.7422095354,0
"2001-01-18",2001-01-18,6600.35919150561,30565.8421732398,0
"2001-01-19",2001-01-19,6562.86731403369,29522.442153951,0
"2001-01-22",2001-01-22,6606.48029246817,30378.8999647092,0
"2001-01-23",2001-01-23,6658.51397684475,31147.3500911008,0
"2001-01-24",2001-01-24,6678.40503433884,31154.8057057301,0
"2001-01-25",2001-01-25,6661.57399102088,29151.0161915932,0
"2001-01-26",2001-01-26,6653.92148857687,28359.3591547757,0
"2001-01-29",2001-01-29,6689.42310188026,27955.5392705132,0
"2001-01-30",2001-01-30,6748.19385156201,28390.8652160502,0
"2001-01-31",2001-01-31,6709.9911909968,28305.2349690846,0
"2001-02-01",2001-02-01,6754.55342954831,28812.8238974364,0
"2001-02-02",2001-02-02,6601.27734592389,26848.978342524,0
"2001-02-05",2001-02-05,6649.75775840027,26183.5570987179,0
"2001-02-06",2001-02-06,6630.17175127599,26985.2180191805,0
"2001-02-07",2001-02-07,6595.89212713568,24216.2770115289,0
"2001-02-08",2001-02-08,6519.00885085482,23300.0113317877,0
"2001-02-09",2001-02-09,6456.32314507911,22001.5769733393,0
"2001-02-12",2001-02-12,6530.2686132509,22980.1761070519,0
"2001-02-13",2001-02-13,6476.89180625448,22369.5596166219,0
"2001-02-14",2001-02-14,6467.09465526584,22995.9372517959,0
"2001-02-15",2001-02-15,6529.77928843125,23800.9592734513,0
"2001-02-16",2001-02-16,6385.80495285077,22186.8038582187,0
"2001-02-20",2001-02-20,6287.37322163759,20973.0285295265,0
"2001-02-21",2001-02-21,6151.72405817502,20161.4331248053,0
"2001-02-22",2001-02-22,6161.02966761605,20968.1040753614,0
"2001-02-23",2001-02-23,6119.40523717362,21266.3572004824,0
"2001-02-26",2001-02-26,6249.66696512002,20840.1386812646,0
"2001-02-27",2001-02-27,6191.88151526145,19564.9249320761,0
"2001-02-28",2001-02-28,6069.94224215351,19236.8090888942,0
"2001-03-01",2001-03-01,6101.77388355586,19591.5778376795,0
"2001-03-02",2001-03-02,6053.29454368979,17974.1333099838,0
"2001-03-05",2001-03-05,6108.62993709716,18424.2196780913,0
"2001-03-06",2001-03-06,6174.24958958486,19013.4310127192,0
"2001-03-07",2001-03-07,6218.32300386819,19239.3437107476,0
"2001-03-08",2001-03-08,6225.17962946832,18524.0522233648,0
"2001-03-09",2001-03-09,6041.04840886024,17071.0876705237,0
"2001-03-12",2001-03-12,5782.48561309165,15785.9349486261,0
"2001-03-13",2001-03-13,5877.48963931727,17400.0906573047,0
"2001-03-14",2001-03-14,5761.42655448633,16531.1615829686,0
"2001-03-15",2001-03-15,5762.89631662911,16689.8053935082,0
"2001-03-16",2001-03-16,5647.30897022066,16402.3799552693,0
"2001-03-19",2001-03-19,5762.20941699188,17061.9705853599,0
"2001-03-20",2001-03-20,5607.53393446047,16108.2337901673,0
"2001-03-21",2001-03-21,5512.27412643156,16144.8151809686,0
"2001-03-22",2001-03-22,5456.29716904905,16298.5305490254,0
"2001-03-23",2001-03-23,5621.28422646981,15614.8235342924,0
"2001-03-26",2001-03-26,5692.97270804469,15193.6065683997,0
"2001-03-27",2001-03-27,5809.34727890726,15356.4378995077,0
"2001-03-28",2001-03-28,5648.78087758405,13846.129456191,0
"2001-03-29",2001-03-29,5670.38389262705,13560.3395931364,0
"2001-03-30",2001-03-30,5729.80056823249,14051.2852051445,0
"2001-04-02",2001-04-02,5607.53393446047,13257.1561181329,0
"2001-04-03",2001-04-03,5420.45453717707,12211.2857576549,0
"2001-04-04",2001-04-04,5443.03956270498,12271.9098953279,0
"2001-04-05",2001-04-05,5649.27299119048,13159.1320518671,0
"2001-04-06",2001-04-06,5563.34489278661,12292.6657739619,0
"2001-04-09",2001-04-09,5625.21005168149,12750.9251527948,0
"2001-04-10",2001-04-10,5727.83547465237,13706.7400427764,0
"2001-04-11",2001-04-11,5731.76508975379,14726.2334632036,0
"2001-04-12",2001-04-12,5835.86249159541,15092.8273130908,0
"2001-04-16",2001-04-16,5774.48336818192,14463.0858803415,0
"2001-04-17",2001-04-17,5855.99352776767,14264.9958281115,0
"2001-04-18",2001-04-18,6088.7415968825,15279.532445753,0
"2001-04-19",2001-04-19,6169.76185958978,15745.0537881061,0
"2001-04-20",2001-04-20,6113.29278860083,15849.2796322671,0
"2001-04-23",2001-04-23,6002.32088432072,14679.3117068983,0
"2001-04-24",2001-04-24,5969.91582545107,13802.4799254498,0
"2001-04-25",2001-04-25,6047.98462214476,13544.7302531155,0
"2001-04-26",2001-04-26,6074.99409365995,13199.6716148921,0
"2001-04-27",2001-04-27,6176.14324731889,13500.7239984069,0
"2001-04-30",2001-04-30,6219.35578457405,14321.3861873115,0
"2001-05-01",2001-05-01,6238.50595437906,14938.915089543,0
"2001-05-02",2001-05-02,6227.2123690048,16326.0761995858,0
"2001-05-03",2001-05-03,6148.15505465704,15420.8966475468,0
"2001-05-04",2001-05-04,6252.74335448009,16083.1032426784,0
"2001-05-07",2001-05-07,6198.7314906777,15719.3224679992,0
"2001-05-08",2001-05-08,6195.78660334063,16428.4543394381,0
